TEAM_ID,TIME_STAMPING,PACKET_COUNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GNSS_TIME,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,ACCEL_R,ACCEL_P,ACCEL_Y,GYRO_R,GYRO_P,GYRO_Y,FLIGHT_STATE,HUMIDITY,UV_INDEX,LIGHT_INTENSITY,ROTOR_RPM,MAG_R,MAG_P,MAG_Y,MODE,CMD_ECHO
2026-INSPACe-CAN-7USAT-036,00:09:28,569,699.3,938.9,23.1,7.59,00:09:28,28.6132,77.2291,699.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.8,2.2,163.9,2235.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:29,570,695.7,940.1,23.9,7.63,00:09:29,28.6133,77.2293,695.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.8,2.4,187.2,2238.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:30,571,696.5,942.0,24.9,7.64,00:09:30,28.6132,77.2291,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,50.0,2.8,234.2,2153.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:31,572,700.9,939.0,23.7,7.57,00:09:31,28.6126,77.2295,700.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,3.0,246.4,2234.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:32,573,701.8,941.1,24.9,7.62,00:09:32,28.6132,77.2299,701.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.8,2.3,188.3,2234.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:33,574,702.4,940.9,24.4,7.64,00:09:33,28.6134,77.2292,702.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.7,3.5,177.8,2066.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:34,575,696.5,941.4,24.9,7.64,00:09:34,28.6127,77.229,696.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.2,3.4,175.9,2180.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:35,576,701.5,938.5,24.2,7.63,00:09:35,28.613,77.2299,701.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.7,3.1,216.9,2226.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:36,577,703.4,942.0,23.4,7.61,00:09:36,28.6124,77.2298,703.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,2.1,186.9,2140.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:37,578,700.8,938.5,24.8,7.65,00:09:37,28.6125,77.2296,700.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.9,2.8,227.7,2183.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:38,579,704.7,938.3,23.2,7.64,00:09:38,28.6128,77.2291,704.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.5,2.1,183.5,2130.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:39,580,703.0,940.5,23.3,7.59,00:09:39,28.613,77.2293,703.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.4,3.0,246.2,2241.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:40,581,695.2,940.6,24.1,7.6,00:09:40,28.613,77.2292,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.1,3.5,163.8,2094.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:41,582,701.4,940.2,24.2,7.59,00:09:41,28.6124,77.2292,701.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,4.0,233.1,2083.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:42,583,704.1,941.9,24.1,7.61,00:09:42,28.6131,77.229,704.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.5,2.5,239.5,2067.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:43,584,696.0,939.9,23.3,7.64,00:09:43,28.6129,77.2296,696.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.8,177.7,2166.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:44,585,700.7,941.8,24.6,7.62,00:09:44,28.6128,77.2292,700.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.6,2.5,234.6,2108.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:45,586,695.2,939.3,24.9,7.56,00:09:45,28.6125,77.2293,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.0,3.8,208.5,2169.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:46,587,695.6,938.9,24.7,7.61,00:09:46,28.6132,77.2295,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.2,3.3,236.2,2098.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:47,588,699.6,940.2,23.8,7.6,00:09:47,28.6132,77.2299,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.1,4.0,225.5,2213.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:48,589,697.9,940.3,24.0,7.59,00:09:48,28.6134,77.2298,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.0,2.4,195.7,2197.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:49,590,699.6,938.5,23.3,7.58,00:09:49,28.6125,77.2298,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.8,3.6,223.6,2215.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:50,591,696.1,941.9,24.3,7.57,00:09:50,28.613,77.2299,696.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.4,3.4,191.8,2216.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:51,592,699.6,940.4,24.5,7.63,00:09:51,28.613,77.2299,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.1,2.0,248.1,2191.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:52,593,700.2,940.1,23.7,7.58,00:09:52,28.6132,77.2293,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.4,2.4,233.6,2054.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:53,594,705.0,938.8,25.0,7.64,00:09:53,28.6125,77.2293,705.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.2,3.9,192.1,2136.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:54,595,700.1,940.2,23.5,7.63,00:09:54,28.6131,77.2296,700.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.7,3.1,188.2,2181.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:55,596,695.4,938.5,23.3,7.6,00:09:55,28.6124,77.2299,695.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.1,3.9,230.3,2249.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:56,597,702.4,940.6,23.5,7.61,00:09:56,28.6131,77.2295,702.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.1,4.0,186.8,2221.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:57,598,701.9,941.1,23.4,7.59,00:09:57,28.6133,77.2299,701.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.4,2.1,177.1,2200.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:58,599,702.3,938.4,24.8,7.59,00:09:58,28.6128,77.2294,702.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.5,2.0,228.4,2179.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:09:59,600,698.4,939.5,23.5,7.59,00:09:59,28.6133,77.2295,698.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.9,3.4,156.0,2077.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:00,601,695.3,939.7,23.2,7.58,00:10:00,28.6127,77.2298,695.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.0,2.1,159.3,2136.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:01,602,695.3,941.1,23.1,7.6,00:10:01,28.6124,77.2299,695.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.0,3.0,159.4,2217.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:02,603,702.6,939.1,24.0,7.65,00:10:02,28.6126,77.23,702.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.1,3.0,247.5,2214.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:03,604,695.2,938.7,23.3,7.64,00:10:03,28.6133,77.2296,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.7,2.8,196.3,2086.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:04,605,696.9,941.3,24.8,7.64,00:10:04,28.613,77.229,696.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.9,3.2,211.7,2095.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:05,606,703.6,940.1,23.4,7.64,00:10:05,28.6127,77.2294,703.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.9,3.7,168.5,2167.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:06,607,695.0,938.8,23.1,7.56,00:10:06,28.6126,77.2294,695.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.8,2.7,191.2,2193.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:07,608,700.4,940.1,23.7,7.58,00:10:07,28.6133,77.2297,700.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.5,2.8,239.2,2202.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:08,609,697.5,941.6,24.5,7.65,00:10:08,28.6124,77.2291,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,2.7,243.7,2239.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:09,610,701.7,940.5,24.5,7.58,00:10:09,28.6125,77.2294,701.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.1,3.7,229.9,2203.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:10,611,701.1,939.7,23.6,7.57,00:10:10,28.6125,77.2291,701.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.2,2.4,189.5,2226.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:11,612,697.6,941.3,24.3,7.6,00:10:11,28.6128,77.2291,697.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.4,2.5,239.5,2195.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:12,613,701.5,938.9,23.2,7.61,00:10:12,28.6131,77.2291,701.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.4,3.7,243.2,2214.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:13,614,698.2,939.2,23.4,7.58,00:10:13,28.6132,77.2298,698.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.9,2.9,233.0,2058.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:14,615,699.4,938.0,24.4,7.62,00:10:14,28.6125,77.2298,699.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.4,166.2,2212.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:15,616,701.6,938.2,24.1,7.64,00:10:15,28.613,77.2294,701.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.3,3.3,179.7,2061.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:16,617,700.8,938.4,23.7,7.61,00:10:16,28.6132,77.2291,700.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.6,2.3,172.9,2161.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:17,618,703.8,939.2,23.5,7.62,00:10:17,28.613,77.2292,703.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.0,2.4,162.9,2229.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:18,619,697.4,942.0,23.9,7.58,00:10:18,28.6128,77.2293,697.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.5,2.6,233.6,2237.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:19,620,696.3,938.5,24.2,7.57,00:10:19,28.6125,77.2291,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.0,2.4,236.3,2122.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:20,621,702.8,940.2,23.8,7.65,00:10:20,28.6129,77.2297,702.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.4,3.4,164.3,2162.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:21,622,699.7,941.2,23.9,7.59,00:10:21,28.6131,77.2296,699.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.9,3.2,180.9,2092.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:22,623,695.2,941.7,24.6,7.6,00:10:22,28.6133,77.2293,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.3,3.5,157.7,2067.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:23,624,695.3,938.2,23.4,7.62,00:10:23,28.6125,77.2296,695.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.7,3.3,237.9,2053.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:24,625,703.3,939.5,25.0,7.55,00:10:24,28.6126,77.2295,703.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.6,3.4,162.4,2157.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:25,626,696.3,939.2,24.9,7.64,00:10:25,28.6125,77.2293,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.1,2.2,230.0,2191.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:26,627,698.9,941.0,24.2,7.62,00:10:26,28.6134,77.2293,698.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.1,3.1,234.0,2212.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:27,628,701.6,939.4,23.1,7.65,00:10:27,28.6125,77.2298,701.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.0,2.7,229.9,2158.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:28,629,699.3,939.9,23.6,7.62,00:10:28,28.6126,77.2295,699.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.5,3.0,239.7,2202.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:29,630,695.9,940.4,23.3,7.61,00:10:29,28.613,77.2295,695.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.6,2.4,203.0,2088.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:30,631,698.9,941.2,23.5,7.6,00:10:30,28.6132,77.23,698.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.8,3.1,151.9,2237.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:31,632,696.2,939.0,23.7,7.63,00:10:31,28.6132,77.2297,696.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.8,2.3,193.2,2193.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:32,633,699.3,940.5,23.7,7.64,00:10:32,28.6125,77.2295,699.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.1,2.7,190.4,2073.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:33,634,702.0,940.7,23.4,7.56,00:10:33,28.6129,77.2293,702.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.9,3.5,242.9,2152.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:34,635,696.3,939.6,23.8,7.59,00:10:34,28.6132,77.23,696.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.3,3.2,208.7,2070.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:35,636,698.2,941.1,24.4,7.57,00:10:35,28.6133,77.2294,698.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.5,3.8,166.0,2250.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:36,637,703.4,940.7,25.0,7.56,00:10:36,28.6125,77.2294,703.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.6,3.0,237.4,2137.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:37,638,699.3,938.6,23.7,7.59,00:10:37,28.6129,77.23,699.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.9,2.4,194.7,2223.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:38,639,704.4,941.2,24.7,7.64,00:10:38,28.6133,77.2298,704.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.2,3.9,228.3,2107.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:39,640,703.5,938.3,23.9,7.61,00:10:39,28.6126,77.2291,703.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.2,2.0,205.8,2065.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:40,641,700.2,939.9,23.5,7.6,00:10:40,28.6131,77.2295,700.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.7,2.3,158.5,2052.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:41,642,695.6,939.7,24.0,7.58,00:10:41,28.6132,77.2292,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.1,2.9,226.5,2202.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:42,643,695.2,941.6,23.8,7.56,00:10:42,28.6128,77.2291,695.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,3.7,204.6,2195.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:43,644,703.9,939.1,24.2,7.57,00:10:43,28.613,77.2296,703.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.0,2.3,199.6,2179.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:44,645,695.6,939.0,24.6,7.64,00:10:44,28.6132,77.229,695.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.3,3.2,166.5,2229.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:45,646,700.0,939.9,23.3,7.58,00:10:45,28.6133,77.2294,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.5,3.6,230.5,2085.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:46,647,702.3,938.4,24.5,7.58,00:10:46,28.6132,77.2293,702.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,46.6,2.5,157.5,2159.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:47,648,695.0,940.1,23.6,7.61,00:10:47,28.6131,77.2291,695.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.0,2.2,171.3,2073.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:48,649,700.9,938.4,24.1,7.62,00:10:48,28.6133,77.2294,700.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.6,2.4,189.0,2200.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:49,650,700.0,940.4,23.2,7.64,00:10:49,28.6131,77.23,700.0,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.8,2.8,173.3,2068.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:50,651,696.9,940.1,23.9,7.61,00:10:50,28.6132,77.2298,696.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.6,2.7,202.3,2071.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:51,652,703.4,941.5,23.4,7.61,00:10:51,28.613,77.2291,703.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.5,3.7,220.0,2145.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:52,653,702.9,939.9,23.1,7.62,00:10:52,28.6132,77.2296,702.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.4,2.3,160.7,2061.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:53,654,704.2,939.9,23.3,7.61,00:10:53,28.6124,77.2295,704.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.2,3.3,173.2,2125.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:54,655,697.9,939.2,23.5,7.64,00:10:54,28.6132,77.2296,697.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.7,3.9,165.4,2171.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:55,656,700.9,939.4,23.3,7.63,00:10:55,28.6128,77.229,700.9,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.9,3.2,174.3,2141.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:56,657,702.4,939.3,24.9,7.61,00:10:56,28.6126,77.2296,702.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.1,2.1,153.5,2120.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:57,658,704.2,939.6,24.7,7.64,00:10:57,28.6127,77.2295,704.2,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.7,3.9,224.8,2064.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:58,659,703.1,941.3,23.7,7.57,00:10:58,28.6133,77.2295,703.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.3,3.0,177.4,2248.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:10:59,660,704.1,938.5,24.2,7.59,00:10:59,28.6128,77.2292,704.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.7,2.3,200.6,2149.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:00,661,701.3,938.0,24.4,7.61,00:11:00,28.6132,77.2297,701.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.1,3.3,247.4,2121.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:01,662,702.3,939.7,23.7,7.65,00:11:01,28.6128,77.2293,702.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,43.6,3.0,196.7,2081.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:02,663,702.4,941.4,24.6,7.57,00:11:02,28.6129,77.2295,702.4,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.5,2.9,190.7,2127.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:03,664,700.6,940.5,24.4,7.6,00:11:03,28.613,77.2293,700.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.1,2.9,203.0,2176.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:04,665,699.6,940.7,24.9,7.59,00:11:04,28.6129,77.2294,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.1,3.5,170.0,2148.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:05,666,698.8,940.6,24.4,7.59,00:11:05,28.6131,77.2295,698.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.3,2.5,243.9,2198.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:06,667,699.1,939.3,23.6,7.64,00:11:06,28.6131,77.2291,699.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,44.1,2.6,198.2,2072.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:07,668,699.5,940.4,23.2,7.57,00:11:07,28.6132,77.2296,699.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,48.5,3.8,229.5,2152.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:08,669,697.5,938.3,23.3,7.62,00:11:08,28.6132,77.2297,697.5,9,0.12,0.08,9.81,12.4,8.7,3.2,5,41.5,3.5,190.1,2088.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:09,670,702.7,938.8,24.4,7.59,00:11:09,28.6131,77.2299,702.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.0,3.7,230.9,2117.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:10,671,699.6,941.7,23.1,7.55,00:11:10,28.6127,77.2294,699.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.4,2.5,242.6,2170.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:11,672,696.8,939.9,24.7,7.58,00:11:11,28.6127,77.2299,696.8,9,0.12,0.08,9.81,12.4,8.7,3.2,5,42.9,3.4,233.0,2183.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:12,673,698.1,940.4,24.6,7.64,00:11:12,28.6125,77.2291,698.1,9,0.12,0.08,9.81,12.4,8.7,3.2,5,49.3,2.9,182.7,2099.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:13,674,695.7,939.4,23.4,7.56,00:11:13,28.613,77.2294,695.7,9,0.12,0.08,9.81,12.4,8.7,3.2,5,45.0,3.4,212.2,2184.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:14,675,700.3,939.2,24.7,7.61,00:11:14,28.6125,77.2299,700.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.2,3.6,174.5,2135.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:15,676,695.3,941.4,24.6,7.63,00:11:15,28.6129,77.2299,695.3,9,0.12,0.08,9.81,12.4,8.7,3.2,5,40.4,2.5,185.6,2060.0,0.18,0.05,0.41,1,OK
2026-INSPACe-CAN-7USAT-036,00:11:16,677,702.6,938.9,24.3,7.61,00:11:16,28.6134,77.2291,702.6,9,0.12,0.08,9.81,12.4,8.7,3.2,5,47.4,3.9,152.6,2069.0,0.18,0.05,0.41,1,OK
